201	58	30	52
201	58	30	51
200	58	31	51
201	57	30	52
201	56	30	53
201	56	29	53
201	56	28	53
200	57	29	52
200	57	29	52
201	57	29	52
200	57	30	52
200	57	30	52
200	57	29	53
200	57	30	52
200	57	30	52
200	57	30	53
200	57	30	53
201	57	29	53
200	57	31	52
201	57	31	52
201	57	30	52
200	57	30	52
201	57	29	52
202	57	27	52
202	57	29	52
204	58	29	51
205	58	30	51
204	58	31	51
204	59	32	50
204	58	32	51
204	57	33	52
204	57	32	52
204	56	31	53
203	57	30	52
204	57	28	52
205	58	26	51
205	58	27	52
205	58	27	52
205	58	27	51
206	58	26	51
207	57	27	53
207	57	26	53
207	57	26	53
207	58	26	52
207	57	27	52
208	58	26	51
208	58	26	51
208	59	27	50
209	58	26	51
209	58	28	51
210	58	29	51
209	57	27	52
209	58	27	51
209	57	27	52
209	58	27	51
209	58	28	51
209	57	27	52
209	58	27	51
209	58	26	51
209	57	26	52
209	57	26	52
209	58	26	51
208	57	26	52
207	57	26	52
207	57	26	52
206	57	26	52
205	57	27	52
203	57	28	53
203	57	26	52
200	57	27	52
199	57	27	52
198	57	26	53
195	56	28	53
195	57	27	52
193	57	28	52
192	57	26	52
190	57	26	52
189	56	26	53
187	56	28	53
186	56	26	53
184	56	27	53
184	56	25	52
182	56	25	52
181	56	26	52
180	56	27	52
178	56	29	52
180	57	26	51
179	56	27	52
180	57	26	52
180	56	26	53
180	57	26	51
180	57	27	52
180	57	28	52
180	57	27	52
181	57	26	52
182	57	25	52
182	57	25	52
183	57	25	52
184	57	25	52
184	57	26	52
185	57	26	52
187	58	27	51
189	58	25	51
191	58	25	51
192	58	26	51
194	58	27	51
196	58	26	51
197	59	25	51
198	58	24	52
200	58	25	52
201	58	26	52
202	58	27	52
203	59	27	51
206	58	27	52
207	58	27	52
208	58	28	52
209	58	29	52
210	58	28	52
211	58	28	51
212	57	28	52
214	57	29	52
215	57	30	52
216	57	29	52
218	57	28	52
218	57	27	52
219	58	30	51
221	57	28	52
222	57	28	52
224	58	30	51
225	57	27	52
226	57	29	51
228	57	28	50
229	56	28	51
230	55	28	53
230	56	28	52
230	56	29	52
231	55	28	53
230	56	29	51
230	56	28	52
230	56	28	51
230	56	29	51
229	56	29	51
229	56	30	51
227	56	30	51
227	56	30	50
227	56	29	50
227	55	30	51
227	55	29	51
227	56	28	50
226	55	29	51
226	56	28	50
225	56	29	50
225	56	29	50
226	56	28	50
225	56	28	49
225	56	28	50
225	56	27	49
226	56	26	50
225	56	27	49
225	56	28	49
224	56	27	49
224	56	27	49
223	56	27	49
223	56	27	49
223	56	28	49
222	56	27	49
223	57	27	47
223	57	29	47
224	57	25	47
224	57	26	47
224	57	26	47
225	57	27	47
225	58	28	46
225	57	27	47
225	58	29	45
226	58	25	45
225	58	26	46
225	58	26	46
226	59	25	45
226	59	26	44
225	58	27	46
225	58	27	46
225	58	27	46
224	58	28	46
224	59	27	45
225	59	27	45
224	59	27	45
225	58	27	46
224	58	27	46
225	58	25	46
224	58	27	46
201	58	50	46
223	58	28	46
223	58	26	46
223	58	24	45
223	59	24	45
222	59	24	45
221	59	25	45
220	59	26	45
219	59	26	45
219	60	26	44
218	60	25	44
216	61	26	43
216	62	25	42
215	62	24	42
213	62	26	42
212	63	25	41
210	63	26	41
209	63	26	41
208	64	25	40
207	64	24	40
205	64	24	40
202	64	26	40
201	64	25	40
199	64	26	40
197	64	25	40
193	64	30	40
192	63	24	41
191	63	26	42
190	64	24	41
189	64	26	40
187	64	25	40
185	63	26	41
184	63	25	41
184	63	28	41
184	62	26	43
185	63	26	42
186	62	25	42
187	62	25	43
189	62	24	42
190	61	24	44
192	61	24	44
193	60	26	45
197	60	23	45
199	59	23	46
200	60	24	45
201	59	25	47
202	58	26	48
203	57	25	49
204	57	27	49
204	56	27	49
205	56	27	50
207	56	30	49
209	56	26	49
209	56	29	50
211	56	25	50
211	56	28	50
212	56	27	49
212	55	26	51
211	56	28	49
212	56	27	49
212	56	26	49
212	55	27	50
211	56	27	49
209	56	29	50
209	55	29	51
207	55	29	51
207	55	30	51
206	54	31	52
206	53	30	52
205	53	32	52
205	53	32	52
204	53	32	52
205	53	32	52
204	53	33	52
204	52	33	53
204	52	33	53
203	51	34	54
203	51	34	54
203	50	34	55
202	50	35	55
203	50	34	54
202	50	36	54
202	50	36	54
202	50	37	54
202	49	36	55
202	49	36	55
203	49	35	55
204	49	34	54
205	50	29	53
204	49	30	54
206	50	28	53
206	50	32	53
206	49	28	54
207	50	26	53
207	50	26	53
207	50	27	53
208	50	26	53
208	50	28	53
209	50	27	53
211	50	27	53
212	50	27	52
215	49	30	53
216	50	29	52
219	50	29	52
222	49	31	52
225	49	28	51
225	49	28	51
226	48	30	51
228	48	29	51
230	47	29	51
231	48	30	51
231	48	30	50
232	47	30	52
232	47	31	51
232	47	30	52
231	48	30	50
231	48	30	50
230	48	30	50
230	48	30	50
228	49	29	50
227	49	29	50
226	48	28	52
225	49	28	51
223	49	30	51
221	50	29	50
219	50	26	51
217	49	29	52
217	49	28	52
216	49	31	53
215	49	32	52
214	49	29	53
214	52	26	51
213	51	28	52
210	53	30	51
209	53	30	51
210	54	28	50
210	55	27	49
209	55	30	49
209	56	27	48
209	56	29	48
207	55	31	49
206	54	32	49
204	55	34	48
204	55	38	47
203	55	38	47
202	56	38	45
201	58	40	43
200	59	41	42
212	61	30	40
195	61	46	40
193	62	49	38
193	63	49	35
192	64	52	35
192	64	51	34
192	64	53	34
192	64	55	34
192	64	52	33
192	64	55	34
192	64	57	33
192	64	57	33
192	64	55	33
190	64	53	33
190	64	57	33
189	64	58	34
189	64	59	34
187	65	53	32
186	66	53	31
185	68	54	28
185	69	52	27
185	69	52	27
185	69	55	27
185	70	54	26
185	71	54	26
186	71	53	24
177	71	62	25
188	71	51	26
190	71	49	24
191	71	51	22
191	70	49	21
192	68	45	22
193	66	45	25
194	66	49	25
196	66	43	25
197	65	37	24
198	64	28	24
203	64	36	34
205	65	25	23
206	65	24	23
208	64	23	22
209	63	25	22
214	63	24	21
217	63	25	21
220	64	25	22
222	65	24	21
223	65	26	32
223	64	25	23
221	66	26	31
221	64	30	34
219	63	26	34
217	63	26	35
216	63	26	34
215	63	30	36
213	63	26	36
211	63	34	36
209	62	41	37
206	62	39	37
203	61	44	39
203	61	43	39
203	60	45	40
203	59	42	41
203	58	44	43
203	58	44	42
203	56	43	45
203	55	43	46
203	53	42	48
203	51	35	50
203	50	34	51
203	49	35	52
202	49	36	52
201	48	36	53
201	48	37	53
201	48	36	53
201	48	36	53
201	49	35	52
200	49	37	51
199	49	38	52
199	49	38	52
197	49	40	52
197	50	40	51
193	50	35	37
192	51	35	36
192	51	37	36
192	51	35	36
193	52	34	35
191	52	36	36
191	52	46	37
191	52	46	36
192	53	46	36
193	53	39	35
194	54	44	45
193	54	36	33
193	55	45	33
193	55	46	36
192	55	46	34
193	54	46	38
193	53	45	38
192	52	39	36
193	51	38	36
193	49	38	39
197	50	41	50
198	49	40	48
203	49	38	52
203	49	35	52
204	50	34	52
206	51	32	51
207	52	33	51
207	52	33	50
206	53	33	48
208	54	34	47
208	56	36	45
210	57	29	43
211	59	28	41
214	62	24	37
214	65	25	33
214	69	24	24
216	71	24	22
216	72	23	24
218	74	23	24
218	73	25	27
218	73	26	30
218	79	27	26
220	78	25	28
220	72	25	36
220	71	26	38
220	71	28	40
220	70	29	43
220	72	30	43
223	71	28	44
222	71	26	44
223	72	23	43
222	71	22	44
219	72	24	44
215	75	25	41
213	75	27	41
211	75	28	41
206	79	31	36
