254	148	26	36
254	148	27	36
255	148	26	36
255	148	27	36
256	148	27	36
257	148	27	36
259	148	27	36
261	148	26	36
262	148	27	36
264	148	26	36
266	148	27	35
269	148	26	35
271	148	26	35
273	148	26	35
275	148	27	36
276	148	26	36
277	148	27	36
279	148	26	35
281	148	26	35
283	148	27	35
286	148	26	35
288	148	27	35
290	148	27	35
291	148	27	36
293	148	26	37
294	149	26	36
295	149	27	36
297	150	26	35
298	150	26	36
298	150	27	36
299	151	27	36
300	151	26	36
299	152	27	36
300	153	26	37
300	154	27	36
301	155	26	36
301	156	26	35
301	156	26	36
301	157	27	36
301	158	26	35
301	158	27	36
301	160	27	35
301	160	26	36
301	161	26	36
301	162	26	36
301	163	27	37
301	164	26	37
301	165	26	36
301	166	26	36
301	167	26	36
300	169	26	35
300	170	26	36
300	171	26	36
300	172	26	36
300	173	26	36
300	174	26	36
299	175	27	36
299	176	27	36
299	177	27	36
299	179	27	36
299	181	27	36
299	182	26	36
299	184	26	36
299	186	26	36
299	188	26	36
299	190	26	35
299	192	26	36
299	192	26	36
299	192	26	36
298	193	26	35
298	193	26	34
299	192	26	35
299	192	26	35
299	191	25	36
299	190	25	35
299	189	26	36
299	188	26	36
298	187	27	37
298	185	26	35
298	182	26	35
298	178	26	35
297	175	28	36
298	172	26	37
298	170	26	35
298	167	26	36
298	165	26	36
297	163	27	37
298	161	26	36
297	160	27	35
298	158	26	35
297	156	27	35
297	154	27	36
297	152	27	37
297	150	27	36
297	149	27	36
297	147	27	36
297	145	27	36
297	143	26	35
297	141	27	36
297	140	28	36
297	138	27	36
297	136	27	37
297	134	27	36
297	132	27	36
297	130	27	36
297	127	27	37
297	124	27	36
297	119	26	37
296	113	27	35
296	107	27	36
295	101	26	36
295	97	27	35
295	92	27	35
295	89	26	36
295	87	26	36
295	86	27	36
294	86	27	35
295	86	27	36
295	86	27	36
295	86	27	36
295	86	27	36
295	87	27	35
295	86	27	36
295	87	27	36
295	87	28	36
295	87	27	36
296	87	27	36
296	87	27	36
296	88	27	35
297	88	27	35
297	88	28	36
297	88	27	36
297	88	27	35
298	88	28	37
298	88	27	35
299	89	28	35
300	89	27	36
301	90	27	36
302	90	26	35
303	90	27	36
305	90	28	36
307	90	27	36
309	90	27	36
312	90	28	36
316	90	27	36
321	89	27	35
326	89	26	35
331	88	27	36
336	88	27	35
340	87	27	36
344	87	26	35
347	86	27	37
349	86	28	36
351	86	27	36
352	86	28	36
353	86	28	36
355	86	27	36
356	86	27	36
355	86	28	36
355	86	28	36
355	86	27	36
355	86	28	36
355	86	28	36
355	86	27	36
354	86	29	36
354	86	28	36
354	86	28	36
353	86	28	36
353	86	27	36
352	86	28	36
352	86	27	35
351	86	29	36
351	85	28	37
350	85	27	36
350	85	27	36
349	85	27	36
348	85	28	37
348	85	27	36
347	85	28	37
347	85	28	37
346	85	28	37
346	85	28	36
346	85	28	37
346	85	28	37
345	85	28	36
345	85	27	35
344	85	28	37
344	85	28	37
344	85	28	36
343	85	27	35
342	85	27	35
341	85	28	36
341	85	27	36
339	85	28	36
339	85	27	37
338	85	28	37
337	85	28	36
336	85	28	36
335	85	27	36
333	86	27	35
331	85	28	37
330	86	27	35
328	86	28	36
326	86	27	35
324	86	27	37
321	86	28	36
320	87	27	36
317	87	27	35
315	87	27	36
312	88	28	34
310	87	27	36
308	88	27	37
306	88	27	35
303	88	27	35
300	89	27	36
297	89	27	35
293	90	27	36
290	90	27	36
286	90	27	36
283	91	28	36
280	91	28	36
278	91	27	36
276	91	28	37
274	92	28	36
273	92	27	36
272	92	27	35
271	92	27	36
269	92	27	36
267	92	27	37
263	93	27	36
260	93	27	37
257	94	28	36
253	94	28	37
249	95	28	36
245	95	28	37
241	95	28	37
237	96	27	36
234	96	27	36
232	97	28	35
230	97	27	35
229	97	27	37
228	97	27	37
226	97	27	36
225	98	27	35
223	98	26	34
221	98	27	36
219	98	27	36
217	98	27	36
215	99	26	35
213	99	27	36
210	99	27	36
206	100	27	35
204	100	27	36
201	100	28	36
199	101	26	34
197	101	27	35
195	101	28	36
194	101	28	36
192	101	29	36
191	101	29	36
191	102	27	35
191	102	28	35
190	101	27	36
189	102	27	35
188	102	28	34
188	102	27	35
187	102	28	35
187	102	28	35
186	102	28	35
185	102	28	35
184	102	28	36
183	102	27	35
182	102	27	35
180	102	27	35
179	103	28	36
179	102	28	37
178	103	28	35
178	103	28	36
178	103	28	36
176	103	28	35
174	103	28	36
172	103	27	35
170	104	28	36
169	104	28	36
167	104	28	36
167	104	27	35
166	104	27	35
166	104	27	36
165	104	27	36
165	104	28	36
166	104	26	35
166	104	27	36
166	104	26	36
166	104	27	36
166	104	27	36
167	104	26	35
167	105	26	35
167	105	27	35
168	105	27	35
168	105	28	36
168	105	28	35
169	105	28	35
170	105	27	35
171	105	27	35
171	105	27	35
171	105	28	36
173	105	27	35
175	105	28	35
175	105	28	35
175	106	27	34
176	106	28	35
178	106	28	37
180	105	27	38
182	105	27	36
184	105	27	36
186	105	27	35
189	105	27	36
192	104	28	35
196	104	27	35
200	103	27	36
205	103	28	36
211	102	28	36
216	102	28	35
220	101	28	36
225	101	27	37
229	100	27	36
233	100	29	35
238	99	26	36
241	98	28	37
244	98	27	37
246	98	27	36
247	98	27	37
248	98	28	36
250	98	28	36
251	98	28	36
253	98	28	36
256	97	27	37
258	97	27	36
260	97	26	36
261	97	27	35
263	97	26	37
264	96	27	36
264	96	28	36
265	96	27	36
265	96	28	36
266	96	27	36
267	96	27	37
267	96	27	36
267	96	27	35
268	96	27	36
268	96	27	36
269	96	27	36
269	96	27	36
271	96	27	37
271	96	27	35
272	95	27	36
272	96	27	36
272	96	27	35
271	96	28	36
271	96	28	36
271	96	27	36
271	97	27	36
271	98	27	36
272	100	27	36
271	104	27	36
272	108	27	36
272	113	26	36
272	119	27	36
272	122	27	36
272	124	27	36
272	125	27	36
272	127	27	35
272	128	27	37
272	131	26	36
272	132	26	37
272	135	26	36
272	138	26	37
272	141	26	36
271	145	27	36
271	148	26	36
271	152	26	36
271	156	26	36
271	161	26	35
271	166	26	36
271	171	26	36
271	175	26	36
271	179	26	37
271	182	25	36
270	185	26	36
270	188	26	36
270	190	26	35
270	192	26	36
270	194	26	35
270	197	25	36
270	198	25	36
270	198	25	36
270	199	25	36
269	199	26	36
269	199	26	36
270	198	25	37
