169	169	15	46
170	169	14	46
171	168	14	47
171	169	15	46
172	169	14	46
172	168	15	47
173	168	14	47
173	168	15	47
173	168	15	47
174	168	15	48
174	168	15	48
174	168	16	48
174	168	15	47
174	176	8	25
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
190	176	4	13
189	175	5	38
186	174	8	42
182	166	12	50
182	166	13	48
181	166	14	48
181	166	14	50
181	166	15	49
181	166	15	50
181	166	16	51
181	167	15	49
181	167	16	50
181	166	16	51
181	167	16	49
181	167	16	48
181	166	16	49
182	166	15	49
182	165	15	50
182	165	15	50
182	165	15	50
182	165	15	51
182	165	16	51
183	165	15	52
183	165	15	52
183	165	16	52
183	165	16	52
184	165	15	53
184	165	15	53
185	165	15	52
185	165	15	52
186	165	15	52
186	165	15	51
186	165	15	52
186	165	16	53
186	165	16	52
186	165	16	52
187	166	15	52
187	166	15	51
187	166	15	52
187	166	16	52
187	166	16	51
187	166	16	50
187	166	16	50
187	166	16	50
187	166	15	50
187	166	15	50
187	166	15	50
187	166	16	50
187	166	16	51
187	166	16	50
187	166	16	51
187	166	16	52
188	166	16	52
188	166	16	52
188	166	16	53
189	166	16	53
189	166	16	53
189	166	17	53
189	166	17	52
190	166	16	52
190	166	16	52
190	165	17	54
190	166	17	52
190	166	18	52
191	166	17	52
190	166	18	53
191	166	17	53
191	166	17	53
191	166	17	54
191	166	17	54
191	166	18	54
191	166	17	52
191	166	17	52
191	166	17	52
191	166	17	51
192	166	16	51
192	166	16	51
192	165	16	52
192	165	16	53
192	165	17	53
193	165	15	55
193	165	16	55
193	165	16	56
193	165	16	56
193	165	16	56
194	166	15	55
194	165	15	55
194	165	16	55
194	165	16	54
195	165	15	53
195	165	15	53
195	165	15	53
195	165	15	54
195	164	16	56
195	165	15	54
195	165	16	56
195	165	15	56
195	165	15	57
195	165	16	57
194	166	16	55
194	166	16	54
194	165	16	55
194	165	16	55
194	165	16	54
194	165	16	54
194	165	16	54
194	164	16	55
193	164	17	57
193	164	17	57
193	164	17	57
193	164	17	57
193	165	17	57
193	165	17	57
193	165	17	58
193	165	17	58
193	165	18	58
193	165	19	58
195	165	17	58
195	165	18	58
195	164	18	59
195	164	18	59
193	164	20	59
192	164	21	59
192	164	21	59
192	163	21	60
192	163	22	60
192	164	22	60
192	164	20	61
192	164	20	61
192	164	21	61
193	164	20	60
194	164	19	59
194	163	19	58
194	162	19	61
193	161	19	61
193	160	19	63
193	160	20	65
193	161	20	64
194	161	19	65
194	161	19	65
194	161	19	65
193	160	20	66
193	160	20	65
193	159	20	65
193	159	20	65
193	159	21	68
193	158	20	68
193	159	20	68
192	159	20	69
192	159	20	69
192	159	19	69
191	159	20	68
191	158	19	69
190	158	20	69
189	157	21	71
189	157	21	72
189	157	21	73
189	157	21	73
189	158	21	72
189	157	21	73
189	157	22	73
189	157	21	73
189	157	22	73
190	157	21	73
189	157	22	73
189	157	22	73
189	156	23	75
190	157	22	74
190	157	22	74
190	157	22	74
190	156	22	76
190	157	22	74
189	157	21	74
189	156	21	75
188	156	22	75
189	155	22	76
188	156	23	76
189	156	23	77
190	156	22	78
190	156	23	78
191	156	23	78
191	156	23	78
192	155	23	79
192	155	23	79
193	153	21	81
193	153	21	82
193	154	24	81
193	155	23	80
194	155	23	81
194	155	22	81
194	154	23	82
194	154	23	82
194	154	28	82
194	153	24	83
194	153	26	84
194	152	24	85
194	153	24	85
194	153	25	85
195	153	26	85
195	153	26	86
196	153	26	86
197	153	24	86
197	153	26	86
198	152	25	87
198	151	25	89
199	151	26	89
199	151	25	89
199	152	24	89
200	152	25	89
201	152	24	89
201	153	24	88
200	152	24	90
201	151	24	91
200	151	26	91
200	149	27	93
200	149	27	94
201	148	25	95
201	149	28	94
203	150	26	93
203	150	26	94
205	151	25	93
205	151	27	93
205	150	28	95
206	149	28	96
207	149	28	96
207	148	28	98
207	149	29	97
208	149	34	98
209	150	35	97
209	150	36	97
209	150	37	98
209	148	37	100
209	148	37	99
210	147	34	100
210	146	33	101
210	144	30	104
210	144	31	104
210	144	32	104
211	145	32	105
213	145	30	105
213	145	31	106
214	145	31	106
215	144	32	107
215	144	33	107
215	144	35	108
216	144	37	108
217	144	38	109
217	144	40	109
216	144	42	110
217	144	42	111
216	144	44	111
216	144	44	111
217	143	42	112
218	141	39	114
219	140	36	115
219	140	35	115
219	140	35	115
219	141	35	114
219	142	36	113
221	141	35	114
222	140	35	115
224	140	35	115
225	139	35	116
225	137	36	118
227	137	37	118
225	136	42	119
225	136	43	119
224	136	46	119
224	137	48	118
224	138	49	117
224	137	49	118
224	138	49	117
225	136	47	119
226	135	45	120
229	134	41	121
229	133	39	122
230	133	39	122
230	133	39	122
228	134	41	121
227	135	43	120
232	134	40	121
233	133	40	122
234	133	41	122
234	131	41	124
235	130	43	125
235	129	42	126
233	130	52	125
233	130	54	125
232	130	57	125
233	130	58	125
234	130	59	125
235	129	58	126
237	128	56	127
239	127	53	128
239	125	52	130
240	125	50	130
240	124	48	131
241	125	46	130
242	124	47	131
243	125	47	130
244	124	47	131
247	124	46	131
248	123	48	132
248	121	48	134
249	120	52	135
249	120	52	135
250	120	53	135
